node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
75,1.2845906248918504,2.5904968831109523,0.5242771235378108,1.826767891590331,-1.9576046148358788,-2.5615941392701993,0.09024265015470856,-4.0958305442626095,4.958700965589654,-6.654743846232541,6.465564241990348,-5.45749387888593
76,1.2798396940190517,2.583904218485842,0.5247036377694458,1.8163323729561816,-1.9003533355288333,-2.6370394656935208,0.17060398571127744,-4.174165689911798,4.924283684152614,-6.70458961434047,6.480579149375967,-5.588355952579098
77,1.275142128851306,2.5773928527181686,0.5253293971343221,1.8064700950259085,-1.8790181444305498,-2.6045353253403,0.25030269057750143,-3.9448945389070196,5.256062365134689,-7.65888331565738,0.6933352107244602,3.27447610634463
78,1.2665592891967936,2.564350891960504,0.5192145162080506,1.7967201775911044,-1.716570508491526,-2.6083960682803653,-1.222978021668677,-1.9499864150453672,11.147969710258103,-16.319919361156778,-10.014225283064153,11.359424375096273
79,1.258865228492943,2.55087281117978,0.5098059449629201,1.7914002347707967,-1.538816212234192,-2.695623288337259,-1.8817192277572308,-1.0639913792143003,10.783954786747257,-15.885570984648554,-5.415489806562238,5.221550644560657
80,1.255018692321345,2.5442192230800247,0.5047707742554464,1.789258623532588,-1.5385886809021407,-2.6613906332813673,-2.0140345264740156,-0.8566301376107957,5.149492794916738,-7.516306315797655,-2.2721171534439066,2.5054094393321598
81,1.2511637349136195,2.5376721894263534,0.4994468750371023,1.78761507989223,-1.5419595365067427,-2.618773675132581,-2.129527333992012,-0.6574074683254765,5.045492594637459,-7.309755320666548,-2.0357850774753747,2.4427631648872885
82,1.244246979751041,2.5242851723555075,0.48682566013476064,1.788135448745089,-1.3833565941224122,-2.677414178367309,-2.5242531289022754,0.10407418898865338,9.936618713549914,-14.213689768757604,-3.5543676279835172,4.726598230970331
83,1.2380993619502292,2.5106234019735356,0.4729085253332807,1.7921398890314535,-1.229529588233291,-2.7323674724972893,-2.78344060679752,0.8008919838426538,9.523183071596799,-13.401140203208579,-2.6073595727710615,4.481804974845319
84,1.2326895248195173,2.496734660648265,0.45839254734774654,1.7993026074608636,-1.0819740199625303,-2.777765193449644,-2.903213290014373,1.432552416214597,9.121465734934754,-12.610597593738607,-1.6416155353855226,4.235713109985556
85,1.227989029732527,2.4826622285652347,0.44399163300208405,1.8093060473574398,-0.9401063090367348,-2.8145082464533466,-2.8802052085376735,2.0007034971421898,8.729029159350215,-11.840155616099933,-0.6583861429308319,3.9910764686972815
86,1.2239718812487652,2.4684453723165367,0.4304354210585496,1.821846910117358,-0.8034378665737981,-2.8434001630788877,-2.7112699584697397,2.5081980567937996,8.343767291878692,-11.087904484968533,0.34118255956299637,3.749713292359112
87,1.2206141315297507,2.454120064729802,0.4184683966540225,1.8366389897230135,-0.6715592452682986,-2.86510120057662,-2.39343803134043,2.9584568973886247,7.963826157284139,-10.351878558363609,1.3559723201202323,3.5124337838162467
88,1.2178935645216302,2.4397199274057946,0.4088489282081087,1.8534127791692778,-0.5441242000399414,-2.880084621515655,-1.9239318705692536,3.354824467415806,7.5875646629245095,-9.63004204457062,2.3848256261180567,3.2790018911571006
89,1.215789457069572,2.42527738905045,0.4023479381331797,1.8719119378676854,-0.42083431405513455,-2.888595692221612,-1.3002376357661511,3.6999444842166103,7.213518429149719,-8.920276423746333,3.426475881923481,3.0481248064007134
90,1.2146933109076306,2.4181926467890014,0.3995862301192276,1.8813398407102908,-0.4384519429568887,-2.833854751978616,-1.1046667740478984,3.7711050431700066,3.4024893176084205,-4.104336764243551,2.235470138334185,1.4249990680984623
