node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
132,0.780931724,2.023448376,1.256178566,2.435708672,-2.561231605,-3.384988825,8.930784715,-4.239463518,6.48047584,-5.620935965,6.102323398,-6.395720815
133,0.777760979,2.015854814,1.252018294,2.428717515,-1.585374115,-3.796785525,-2.080138321,-3.495583044,6.526668411,-5.646089829,6.141606218,-6.529365809
134,0.774972552,2.007974606,1.246409854,2.423463669,-1.394215859,-3.940110276,-2.804224181,-2.626927099,6.564719074,-5.677595141,6.184863239,-6.562113551
135,0.772353332,1.999961775,1.240960202,2.418059905,-1.309612064,-4.006421449,-2.724830586,-2.701885841,6.550422806,-5.685725702,6.154291762,-6.542457728
136,0.769903276,1.991814056,1.235667996,2.412506243,-1.225029644,-4.073866152,-2.646106771,-2.7768356,6.540095987,-5.69802995,6.128458911,-6.526656358
137,0.767622552,1.98352886,1.230532138,2.406802496,-1.140363997,-4.142604513,-2.567933223,-2.851877968,6.531845804,-5.713371097,6.10541606,-6.513175331
138,0.765511528,1.975103273,1.225551779,2.400948252,-1.055513862,-4.212800222,-2.490183589,-2.927126617,6.525690126,-5.731832045,6.085126555,-6.50202045
139,0.764462764,1.970883185,1.223066093,2.398018789,-1.048761915,-4.220080781,-2.485681834,-2.929457751,3.256637262,-2.872770876,3.031325802,-3.248397344
140,0.763417252,1.966662093,1.220582708,2.395090736,-1.045509245,-4.221084016,-2.483379415,-2.928047293,3.2560034,-2.878410237,3.027116219,-3.246558378
141,0.762405754,1.962543351,1.218090531,2.392191609,-1.011497111,-4.118735619,-2.492174267,-2.899122666,1.209405865,3.692866202,3.322404356,-3.829220268
142,0.761333228,1.958610465,1.215584627,2.389327082,-1.072522247,-3.932873249,-2.505895155,-2.864517699,-1.631907067,5.84133047,3.552613302,-4.122465377
143,0.760201957,1.954859874,1.213065007,2.386496845,-1.131267362,-3.750578222,-2.519611459,-2.83022766,-1.561871728,5.729842244,3.543225732,-4.107870388
144,0.759014272,1.95128796,1.210531621,2.383700648,-1.1876812,-3.571903925,-2.533378566,-2.796188736,-1.491322883,5.617822467,3.533749006,-4.093295134
